prodcode,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader
745,83945020,Atorvastatin 40mg tablets,Atorvastatin calcium trihydrate,40mg,Tablet,Oral,2120400,Statins
57397,2544020,Pravastatin 10mg tablets (Accord Healthcare Ltd),Pravastatin sodium,10mg,Tablet,Oral,2120400,Statins
32921,69857020,Pravastatin 10mg Tablet (Dr Reddy's Laboratories (UK) Ltd),Pravastatin sodium,10mg,Tablet,Oral,2120400,Statins
57568,2491020,Zocor 10mg tablets (Lexon (UK) Ltd),Simvastatin,10mg,Tablet,Oral,2120400,Statins
57137,70090020,Pravastatin 10mg tablets (Almus Pharmaceuticals Ltd),Pravastatin sodium,10mg,Tablet,Oral,2120400,Statins
48097,68278020,Pravastatin 40mg tablets (Teva UK Ltd),Pravastatin sodium,40mg,Tablet,Oral,2120400,Statins
34481,65920020,Simvastatin 10mg tablets (IVAX Pharmaceuticals UK Ltd),Simvastatin,10mg,Tablet,Oral,2120400,Statins
56564,47180020,Atorvastatin 20mg tablets (Almus Pharmaceuticals Ltd),Atorvastatin calcium trihydrate,20mg,Tablet,Oral,2120400,Statins
48051,65957020,Simvastatin 10mg tablets (Kent Pharmaceuticals Ltd),Simvastatin,10mg,Tablet,Oral,2120400,Statins
50882,2515020,Simvastatin 40mg tablets (Somex Pharma),Simvastatin,40mg,Tablet,Oral,2120400,Statins
64104,47996021,Simvastatin 20mg tablets (Crescent Pharma Ltd),Simvastatin,20mg,Tablet,Oral,2120400,Statins
51890,38514020,Pravastatin 20mg tablets (Medreich Plc),Pravastatin sodium,20mg,Tablet,Oral,2120400,Statins
63249,41293020,Atorvastatin 80mg tablets (Consilient Health Ltd),Atorvastatin calcium trihydrate,80mg,Tablet,Oral,2120400,Statins
61321,66197020,Simvastatin 10mg tablets (Sandoz Ltd),Simvastatin,10mg,Tablet,Oral,2120400,Statins
39870,96704020,Simvador 80mg tablets (Discovery Pharmaceuticals),Simvastatin,80mg,Tablet,Oral,2120400,Statins
9315,84282020,Lipobay 100microgram Tablet (Bayer Plc),Cerivastatin sodium,100microgram,Tablet,Oral,2120400,Statins
48346,41848020,Atorvastatin 60mg tablets,,,,,2120400,Statins
33082,65848020,Simvastatin 20mg tablets (A A H Pharmaceuticals Ltd),Simvastatin,20mg,Tablet,Oral,2120400,Statins
39652,96566020,Simvastatin 40mg/5ml oral solution sugar free,Simvastatin,40mg/5ml,Oral Suspension Sugar-free,Oral,2120400,Statins
64067,35363020,Atorvastatin 20mg/5ml oral solution,,,,,2120400,Statins
52168,41347020,Atorvastatin 20mg tablets (Aspire Pharma Ltd),Atorvastatin calcium trihydrate,20mg,Tablet,Oral,2120400,Statins
62219,16676021,Atorvastatin 20mg tablets (DE Pharmaceuticals),Atorvastatin calcium trihydrate,20mg,Tablet,Oral,2120400,Statins
52460,41329020,Atorvastatin 40mg tablets (Aspire Pharma Ltd),Atorvastatin calcium trihydrate,40mg,Tablet,Oral,2120400,Statins
34476,65672020,Simvastatin 20mg Tablet (Ratiopharm UK Ltd),Simvastatin,20mg,Tablet,Oral,2120400,Statins
39675,72886020,Simvastatin 20mg/5ml Oral suspension (Martindale Pharmaceuticals Ltd),Simvastatin,20mg/5ml,Oral Suspension,Oral,2120400,Statins
56016,38787020,Lipitor 20mg chewable tablets (Pfizer Ltd),,,,,2120400,Statins
58755,2492020,Simvastatin 10mg tablets (Phoenix Healthcare Distribution Ltd),Simvastatin,10mg,Tablet,Oral,2120400,Statins
52962,38512020,Simvastatin 80mg tablets (Medreich Plc),Simvastatin,80mg,Tablet,Oral,2120400,Statins
49558,41345020,Atorvastatin 20mg tablets (A A H Pharmaceuticals Ltd),Atorvastatin calcium trihydrate,20mg,Tablet,Oral,2120400,Statins
58617,36834020,Rosuvastatin 20mg/5ml oral suspension,,,,,2120400,Statins
9153,75341020,Lescol 40mg capsules (Novartis Pharmaceuticals UK Ltd),Fluvastatin sodium,40mg,Capsule,Oral,2120400,Statins
49061,2518020,Simvastatin 40mg tablets (Bristol Laboratories Ltd),Simvastatin,40mg,Tablet,Oral,2120400,Statins
34955,65829020,Simvastatin 10mg tablets (A A H Pharmaceuticals Ltd),Simvastatin,10mg,Tablet,Oral,2120400,Statins
52459,41288020,Atorvastatin 80mg tablets (Actavis UK Ltd),Atorvastatin calcium trihydrate,80mg,Tablet,Oral,2120400,Statins
56735,68731020,Pravastatin 20mg tablets (Mylan Ltd),Pravastatin sodium,20mg,Tablet,Oral,2120400,Statins
48431,37429020,Simvastatin 40mg/5ml oral suspension sugar free,Simvastatin,8mg/1ml,Oral suspension,Oral,2120400,Statins
57108,47205020,Pravastatin 40mg tablets (Waymade Healthcare Plc),Pravastatin sodium,40mg,Tablet,Oral,2120400,Statins
56165,38786020,Atorvastatin 20mg chewable tablets sugar free,,,,,2120400,Statins
59859,41339020,Atorvastatin 10mg tablets (Teva UK Ltd),Atorvastatin calcium trihydrate,10mg,Tablet,Oral,2120400,Statins
52625,65902020,Simvastatin 10mg tablets (Wockhardt UK Ltd),Simvastatin,10mg,Tablet,Oral,2120400,Statins
57836,41290020,Atorvastatin 80mg tablets (Teva UK Ltd),Atorvastatin calcium trihydrate,80mg,Tablet,Oral,2120400,Statins
62148,77027020,Fluvastatin 20mg capsules (Actavis UK Ltd),Fluvastatin sodium,20mg,Capsule,Oral,2120400,Statins
64810,14786021,Atorvastatin 40mg tablets (Phoenix Healthcare Distribution Ltd),Atorvastatin calcium trihydrate,40mg,Tablet,Oral,2120400,Statins
61134,2552020,Pravastatin 20mg tablets (Sigma Pharmaceuticals Plc),Pravastatin sodium,20mg,Tablet,Oral,2120400,Statins
48973,41846020,Atorvastatin 30mg tablets,,,,,2120400,Statins
713,85632020,Rosuvastatin 10mg tablets,Rosuvastatin calcium,10mg,Tablet,Oral,2120400,Statins
60511,17409021,Atorvastatin 40mg tablets (Ranbaxy (UK) Ltd),Atorvastatin calcium trihydrate,40mg,Tablet,Oral,2120400,Statins
61149,47177020,Atorvastatin 10mg tablets (Waymade Healthcare Plc),Atorvastatin calcium trihydrate,10mg,Tablet,Oral,2120400,Statins
14219,89250020,Simvastatin 80mg / Ezetimibe 10mg tablets,Simvastatin/Ezetimibe,80mg + 10mg,Tablet,Oral,02120200/02120400,Ezetimibe/Statins
10172,89246020,Simvastatin 40mg / Ezetimibe 10mg tablets,Ezetimibe/Simvastatin,10mg + 40mg,Tablet,Oral,02120200/02120400,Ezetimibe/Statins
21020,89244020,Inegy 10mg/20mg tablets (Merck Sharp & Dohme Ltd),Simvastatin/Ezetimibe,20mg + 10mg,Tablet,Oral,02120200/02120400,Ezetimibe/Statins
11815,89258020,Simvastatin 20mg with ezetimibe 10mg tablet,Simvastatin/Ezetimibe,20mg + 10mg,Tablets,Oral,02120200/02120400,Ezetimibe/Statins
10183,89260020,Simvastatin 40mg with ezetimibe 10mg tablet,Simvastatin/Ezetimibe,40mg + 10mg,Tablets,Oral,02120200/02120400,Ezetimibe/Statins
10206,89262020,Simvastatin 80mg with ezetimibe 10mg tablet,Simvastatin/Ezetimibe,80mg + 10mg,Tablets,Oral,02120200/02120400,Ezetimibe/Statins
16186,89255020,Inegy 10mg/80mg tablets (Merck Sharp & Dohme Ltd),Simvastatin/Ezetimibe,80mg + 10mg,Tablet,Oral,02120200/02120400,Ezetimibe/Statins
7552,89242020,Simvastatin 20mg / Ezetimibe 10mg tablets,Simvastatin/Ezetimibe,20mg + 10mg,Tablet,Oral,02120200/02120400,Ezetimibe/Statins
17059,89248020,Inegy 10mg/40mg tablets (Merck Sharp & Dohme Ltd),Ezetimibe/Simvastatin,10mg + 40mg,Tablet,Oral,02120200/02120400,Ezetimibe/Statins
24509,!6579801,SIMVASTATIN,,,,,0,Unknown
29438,!6579802,SIMVASTATIN,,,,,0,Unknown
47090,569021,Atorvastatin 10mg chewable tablets sugar free,Atorvastatin Calcium,10mg,Chewable Tablet,Oral,0,Unknown
47065,573021,Atorvastatin 20mg chewable tablets sugar free,Atorvastatin Calcium,20mg,Chewable Tablet,Oral,0,Unknown
47630,575021,Lipitor 20mg chewable tablets (Pfizer Ltd),Atorvastatin Calcium,20mg,Chewable Tablet,Oral,0,Unknown
