prodcode,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader
31383,86166020,Dexomon 75mg SR tablets (Hillcross Pharmaceuticals Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3421,74401020,Diclomax sr 75mg Modified-release capsule (Provalis Healthcare Ltd),Diclofenac sodium,75mg,Modified-release capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
44313,59004020,Indoflex 25mg Capsule (Unimed Pharmaceuticals Ltd),Indometacin,25mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
39823,96610020,Dicloflex 50mg gastro-resistant tablets (Almus Pharmaceuticals Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
59562,8162020,Ibuprofen 600mg tablets (Boston Healthcare Ltd),Ibuprofen,600mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34362,61922020,Diclofenac 25mg Gastro-resistant tablet (Genus Pharmaceuticals Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
18662,63550020,Indomod 75mg modified-release capsules (Pfizer Ltd),Indometacin,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
4911,80143020,Ibuprofen 400mg Granules,Ibuprofen,400mg,Granules,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
40516,96455020,Anadin Ultra 200mg capsules (Pfizer Consumer Healthcare Ltd),Ibuprofen,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3710,68350020,Piroxicam 20mg dispersible tablets,Piroxicam,20mg,Dispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
12075,69420020,Mobiflex 20mg Tablet (Roche Products Ltd),Tenoxicam,20mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
10149,86472020,Ibuprofen 200mg capsules,Ibuprofen,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
20384,85672020,Flamatak MR 100mg tablets (Actavis UK Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3409,55307020,Feldene 20mg Orodispersible tablet (Pfizer Ltd),Piroxicam,20mg,Orodispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
44233,98805020,Nurofen for children baby 100mg/5ml Oral suspension (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,100mg/5ml,Oral Suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
31787,87660020,Econac SR 75mg tablets (AMCo),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
46342,99120020,Medifen 3with months 100mg/5ml Oral suspension (SSL International Plc),Ibuprofen,100mg/5ml,Oral Suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3597,73682020,Nurofen 200mg Soluble tablet (Crookes Healthcare Ltd),Ibuprofen,200mg,Soluble Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
40185,96905020,Oruvail 200 modified-release capsules (Sanofi),Ketoprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
50059,8520020,Celebrex 100mg capsules (Necessity Supplies Ltd),Celecoxib,100mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
55913,39886020,Voltarol 50mg suppositories (Lexon (UK) Ltd),Diclofenac sodium,50mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
784,63501020,Ibuprofen 300mg modified-release capsules,Ibuprofen,300mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
33111,56630020,Prosaid 250mg Tablet (BHR Pharmaceuticals Ltd),Naproxen,250mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
26631,88560020,Rhumalgan XL 100mg capsules (Sandoz Ltd),Diclofenac sodium,100mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
14707,79162020,Defanac Retard 100mg tablets (Ranbaxy (UK) Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
51769,14178020,Nurofen for Children Singles 100mg/5ml oral suspension 5ml sachets orange (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
31064,69421020,Mobiflex 20mg Granules (Roche Products Ltd),Tenoxicam,20mg,Granules,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
62238,26783021,Ibuprofen 200mg capsules (Colorama Pharmaceuticals Ltd),Ibuprofen,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
37253,91330020,Anadin ultra double strength 400mg Capsule (Wyeth Consumer Healthcare),Ibuprofen,400mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
597,79362020,Diclofenac potassium 50mg tablets,Diclofenac potassium,50mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
44112,98747020,Voltarol Joint Pain 12.5mg tablets (Novartis Consumer Health UK Ltd),Diclofenac potassium,12.5mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
11999,50920020,Orudis 100mg Capsule (Hawgreen Ltd),Ketoprofen,100mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
5812,77854020,Etoricoxib 90mg tablets,Etoricoxib,90mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
5938,84667020,Etoricoxib 120mg tablets,Etoricoxib,120mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
46940,59918020,Ketoprofen 100mg capsules (Mylan Ltd),Ketoprofen,100mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
52141,59007020,Mobilan 25mg Capsule (Galen Ltd),Indometacin,25mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
650,77851020,Etoricoxib 60mg tablets,Etoricoxib,60mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
54870,8549020,Piroxicam 0.5% gel (Alliance Healthcare (Distribution) Ltd),Piroxicam,5mg/1gram,Gel,Cutaneous,10010100,Non-steroidal Anti-inflammatory Drugs
50117,39329020,Brufen 100mg/5ml syrup (Lexon (UK) Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
5401,82738020,Voltarol Rapid 25mg tablets (Novartis Pharmaceuticals UK Ltd),Diclofenac potassium,25mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
52617,8184020,Ibuprofen 100mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
14541,53445020,Ponstan 50mg/5ml paediatric Liquid (Chemidex Pharma Ltd),Mefenamic acid,10mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
33457,68415020,Isclofen 50mg Gastro-resistant tablet (Isis Products Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
29330,51271020,Diclofenac sodium 50mg gastro-resistant tablets (Sandoz Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
48546,8156020,Ibuprofen 400mg caplets (Bristol Laboratories Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
5080,81598020,Celebrex 200mg capsules (Pfizer Ltd),Celecoxib,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
41622,50328020,Piroxicam 10mg capsules (A A H Pharmaceuticals Ltd),Piroxicam,10mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
14776,77350020,Surgam 300mg tablets (Sanofi),Tiaprofenic acid,300mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34212,61924020,Diclofenac 75mg Modified-release tablet (Genus Pharmaceuticals Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
26522,78063020,Meflam 500mg Tablet (Trinity Pharmaceuticals Ltd),Mefenamic acid,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
30923,64059020,Diclofenac 100mg suppositories (A A H Pharmaceuticals Ltd),Diclofenac sodium,100mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
27782,53365020,Ibuprofen 400mg tablets (Teva UK Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
2197,58924020,Naproxen 375mg Tablet,Naproxen,375mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
56558,16363021,Voltarol 12 Hour Emulgel P 2.32% gel (Novartis Consumer Health UK Ltd),Diclofenac diethylammonium,23.2mg/1gram,Gel,Transdermal,10010100/10030250,Non-steroidal Anti-inflammatory Drugs/Topical Nsaids And Counter Irritants
28900,53375020,Indometacin 25mg Capsule (Generics (UK) Ltd),Indometacin,25mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
50317,39887020,Voltarol 75mg SR tablets (Lexon (UK) Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
48161,75930020,Naproxen 500mg Tablet (Almus Pharmaceuticals Ltd),Naproxen,500mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
34447,57304020,Ibuprofen 200mg tablets (Thornton & Ross Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
24007,57155020,Valrox 500mg Tablet (Shire Pharmaceuticals Ltd),Naproxen,500mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
52229,8542020,Voltarol 1.16% Emulgel (Sigma Pharmaceuticals Plc),Diclofenac diethylammonium,11.6mg/1gram,Gel,Transdermal,10010100/10030250,Non-steroidal Anti-inflammatory Drugs/Topical Nsaids And Counter Irritants
57045,8084020,Voltarol 50mg dispersible tablets (Waymade Healthcare Plc),Diclofenac sodium,50mg,Dispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
33559,51185020,Diclofenac 50mg Tablet (C P Pharmaceuticals Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
1739,53998020,Brufen 400mg tablets (BGP Products Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1231,63884020,Ketoprofen 100mg capsules,Ketoprofen,100mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
296,51182020,Ponstan Forte 500mg tablets (Chemidex Pharma Ltd),Mefenamic acid,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
39019,95831020,Brufen Retard 800mg tablets (BGP Products Ltd),Ibuprofen,800mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
33994,53791020,Diclofenac sodium 25mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34910,49995020,Mefenamic acid 500mg Tablet (Berk Pharmaceuticals Ltd),Mefenamic acid,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
17030,88558020,Rhumalgan SR 75mg capsules (Sandoz Ltd),Diclofenac sodium,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
17029,80210020,Rhumalgan CR 75 tablets (Sandoz Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1233,62462020,Diclofenac sodium 75mg modified-release tablets,Diclofenac Sodium,75mg,Modified Release Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
57370,17125021,Meloxicam 15mg orodispersible tablets sugar free,Meloxicam,15mg,Orodispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
42821,61088020,Nabumetone 500mg tablets (A A H Pharmaceuticals Ltd),Nabumetone,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1983,64363020,Mefenamic acid 250mg Dispersible tablet,Mefenamic Acid,250mg,Dispersible Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1246,51187020,Ponstan 250mg Dispersible tablet (Chemidex Pharma Ltd),Mefenamic Acid,250mg,Dispersible Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
53345,8375020,Voltarol Rapid 50mg tablets (Lexon (UK) Ltd),Diclofenac potassium,50mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
586,80144020,Ibuprofen 200mg Capsule,Ibuprofen,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
26351,83497020,Rheumatac Retard 75 tablets (AMCo),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
21123,50315020,Piroxicam 20mg Capsule (Berk Pharmaceuticals Ltd),Piroxicam,20mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
62643,55788020,Indometacin 50mg Capsule (Carter Wallace Ltd),Indometacin,50mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
14422,61806020,Fenbufen 450mg Effervescent tablet,Fenbufen,450mg,Effervescent Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
41621,50329020,Piroxicam 20mg capsules (A A H Pharmaceuticals Ltd),Piroxicam,20mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
57112,8146020,Ibuprofen 400mg tablets (Alliance Healthcare (Distribution) Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
8062,75820020,Motifene 75mg modified-release capsules (Daiichi Sankyo UK Ltd),Diclofenac sodium,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
32854,69320020,Diclofenac sodium 75mg modified-release capsules (A A H Pharmaceuticals Ltd),Diclofenac sodium,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
51874,39400020,Arcoxia 30mg tablets (Lexon (UK) Ltd),,,,,10010100,Non-steroidal Anti-inflammatory Drugs
48871,77023020,Diclofenac potassium 25mg tablets (Actavis UK Ltd),Diclofenac potassium,25mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3897,66832020,Sulindac 100mg tablets,Sulindac,100mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
25361,86198020,Diclovol 25mg gastro-resistant tablets (Arun Pharmaceuticals Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
26242,74810020,Timpron 250mg Tablet (Berk Pharmaceuticals Ltd),Naproxen,250mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
29352,68023020,Ibuprofen 100mg/5ml oral suspension sugar free (Vantage),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
52154,67026020,Ibuprofen 200mg tablets (Galpharm International Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
64759,29493020,Diclofenac 50mg/5ml oral solution,Diclofenac sodium,10mg/1ml,Oral solution,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
32090,50000020,Mefenamic acid 500mg tablets (Actavis UK Ltd),Mefenamic acid,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
10209,80061020,Ibufem 200mg tablets (Galpharm International Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
55233,66410020,Ibuprofen 400mg Tablet (Nucare Plc),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
12188,55563020,Trilisate 500mg Tablet (Napp Pharmaceuticals Ltd),Magnesium Trisilicate,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
60035,69002020,Ibuprofen 200mg tablets film coated (Actavis UK Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
58298,8548020,Piroxicam 0.5% gel (Kent Pharmaceuticals Ltd),Piroxicam,5mg/1gram,Gel,Cutaneous,10010100,Non-steroidal Anti-inflammatory Drugs
45814,99265020,First Resort Double Action Pain Relief 12.5mg tablets (Actavis UK Ltd),Diclofenac potassium,12.5mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3043,69512020,Ketoprofen 200mg modified-release capsules,Ketoprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
49788,8541020,Voltarol 1.16% Emulgel (DE Pharmaceuticals),Diclofenac diethylammonium,11.6mg/1gram,Gel,Transdermal,10010100/10030250,Non-steroidal Anti-inflammatory Drugs/Topical Nsaids And Counter Irritants
10711,51960020,Tolectin 400mg Capsule (Cilag Pharmaceuticals Ltd),Tolmetin Sodium,400mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
19382,83888020,Slofenac 75mg SR tablets (Sterwin Medicines),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
499,76045020,Diclofenac 50mg suppositories,Diclofenac sodium,50mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
17680,74794020,Indomax 75 SR capsules (Ashbourne Pharmaceuticals Ltd),Indometacin,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
61715,8559020,Piroxicam 0.5% gel (Phoenix Healthcare Distribution Ltd),Piroxicam,5mg/1gram,Gel,Cutaneous,10010100,Non-steroidal Anti-inflammatory Drugs
27362,56927020,Diclofenac 100mg Modified-release tablet (Actavis UK Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
13627,81658020,Mobic 15mg suppositories (Boehringer Ingelheim Ltd),Meloxicam,15mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
11168,80723020,Volsaid Retard 100 tablets (Chiesi Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
50363,14181020,Nurofen for Children Singles 100mg/5ml oral suspension 5ml sachets strawberry (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
11215,83741020,Voltarol 25mg suppositories (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,25mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
26247,78353020,Opustan 500mg Tablet (Opus Pharmaceuticals Ltd),Mefenamic acid,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
22230,78062020,Meflam 250mg Capsule (Trinity Pharmaceuticals Ltd),Mefenamic acid,250mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
30942,59698020,Diclofenac 50mg Tablet (Regent Laboratories Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
65016,40716021,Celecoxib 200mg capsules (Alliance Healthcare (Distribution) Ltd),Celecoxib,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
31916,86741020,Tiloket CR 100mg capsules (Tillomed Laboratories Ltd),Ketoprofen,100mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
54906,29442020,Diclofenac 50mg/5ml oral suspension,Diclofenac sodium,10mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
56213,8145020,Ibuprofen 400mg tablets sugar coated (Kent Pharmaceuticals Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
52389,8049020,Voltarol 50mg suppositories (Sigma Pharmaceuticals Plc),Diclofenac sodium,50mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
6249,49560020,Froben 100mg tablets (Abbott Laboratories Ltd),Flurbiprofen,100mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
41624,54331020,Piroxicam 10mg capsules (IVAX Pharmaceuticals UK Ltd),Piroxicam,10mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1115,73894020,Diclofenac sodium 100mg modified-release capsules,Diclofenac sodium,100mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
61596,21425021,Diclofenac sodium 75mg modified-release capsules (Phoenix Healthcare Distribution Ltd),Diclofenac sodium,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
20059,67058020,Tiaprofenic acid 300mg sachets,Tiaprofenic Acid,300mg,Sachets,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
18647,78164020,Fenoket 200mg modified-release capsules (Opus Pharmaceuticals Ltd),Ketoprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
32097,59898020,Indometacin 75mg Modified-release capsule (Actavis UK Ltd),Indometacin,75mg,Modified-release capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
28348,53366020,Ibuprofen 200mg tablets (Teva UK Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
49432,8177020,Calprofen 100mg/5ml oral suspension (McNeil Products Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
9474,81066020,Preservex 100mg tablets (Almirall Ltd),Aceclofenac,100mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
32862,71142020,Ibuprofen 100mg/5ml oral suspension sugar free (Thornton & Ross Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
57943,98801020,Valket 200 Retard capsules (Tillomed Laboratories Ltd),Ketoprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
2258,53285020,Emflex 60mg capsules (Merck Serono Ltd),Acemetacin,60mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34911,49827020,Ibuprofen 200mg Tablet (Celltech Pharma Europe Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
38770,95557020,Lodine SR 600mg tablets (Almirall Ltd),Etodolac,600mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1470,81639020,Mobic 15mg tablets (Boehringer Ingelheim Ltd),Meloxicam,15mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3599,50929020,Ibuprofen 600mg effervescent granules sachets,Ibuprofen,600mg,Effervescent granules,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
61953,29732021,Ibuprofen 200mg caplets (Wockhardt UK Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
9421,79620020,Powergel 2.5% gel (A. Menarini Farmaceutica Internazionale SRL),Ketoprofen,25mg/1gram,Gel,Transdermal,10010100,Non-steroidal Anti-inflammatory Drugs
51808,29485020,Diclofenac 12.5mg/5ml oral solution,Diclofenac sodium,2.5mg/1ml,Oral solution,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3852,74400020,Diclomax 100mg Modified-release capsule (Provalis Healthcare Ltd),Diclofenac sodium,100mg,Modified-release capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
37562,94524020,Arcoxia 30mg tablets (Grunenthal Ltd),Etoricoxib,30mg,Tablets,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
30297,59231020,Diclofenac 50mg Gastro-resistant tablet (Pharmacia Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
6208,86622020,Voltarol 1.16% Emulgel P (Novartis Consumer Health UK Ltd),Diclofenac diethylammonium,11.6mg/1gram,Gel,Transdermal,10010100/10030250,Non-steroidal Anti-inflammatory Drugs/Topical Nsaids And Counter Irritants
34354,56266020,Ibuprofen 200mg tablets (Vantage),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
11995,52982020,Orudis 100mg Suppository (Hawgreen Ltd),Ketoprofen,100mg,Suppository,Rectal,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
59067,17816021,Ibuprofen 200mg capsules (AM Distributions (Yorkshire) Ltd),Ibuprofen,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
4095,53301020,Voltarol 12.5mg Suppository (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,12.5mg,Suppository,Rectal,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
38817,95565020,Diclofenac potassium 12.5mg tablets,Diclofenac potassium,12.5mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
57475,17127021,Meloxicam 7.5mg orodispersible tablets sugar free,Meloxicam,7.5mg,Orodispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
58572,8370020,Diclofenac potassium 25mg tablets (A A H Pharmaceuticals Ltd),Diclofenac potassium,25mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
24121,56925020,Diclofenac sodium 25mg gastro-resistant tablets (Actavis UK Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34487,53792020,Diclofenac sodium 50mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
59502,21430021,"Nurofen for Children Cold, Pain and Fever Strawberry Flavour 100mg/5ml oral suspension (Reckitt Benckiser Healthcare (UK) Ltd)",Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1116,62460020,Diclofenac 100mg suppositories,Diclofenac sodium,100mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
58652,8163020,Ibuprofen 600mg tablets (Sigma Pharmaceuticals Plc),Ibuprofen,600mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
25619,73683020,Nurofen 400mg Tablet (Crookes Healthcare Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
56078,61021,Rhumalgan XL 100mg capsules (Almus Pharmaceuticals Ltd),Diclofenac sodium,100mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
