prodcode,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader
29676,80745020,Calazem 60mg Modified-release tablet (Berk Pharmaceuticals Ltd),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
9437,65382020,Plendil 5mg modified-release tablets (AstraZeneca UK Ltd),Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
13302,87828020,Dilzem SR 90 capsules (Teva UK Ltd),Diltiazem hydrochloride,90mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
269,65053020,Nifedipine 5mg capsules,Nifedipine,5mg,Capsule,Oral,2060200,Calcium-channel Blockers
10136,84877020,Nifedipress MR 20 tablets (Dexcel-Pharma Ltd),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
40074,65054020,Nifedipine 20mg Capsule,Nifedipine,20mg,Capsule,Oral,2060200,Calcium-channel Blockers
13139,88895020,Adipine XL 30mg tablets (Chiesi Ltd),Nifedipine,30mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
55455,1943020,Nifedipine 10mg capsules (Co-Pharma Ltd),Nifedipine,10mg,Capsule,Oral,2060200,Calcium-channel Blockers
8257,69560020,Prescal 2.5mg tablets (Novartis Pharmaceuticals UK Ltd),Isradipine,2.5mg,Tablet,Oral,2060200,Calcium-channel Blockers
64623,52580021,Amlodipine 10mg/5ml oral solution sugar free,,,,,2060200,Calcium-channel Blockers
56147,2023020,Amlodipine 10mg tablets (Accord Healthcare Ltd),Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
13926,75622020,Diltiazem 360mg modified-release capsules,Diltiazem hydrochloride,360mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
29,72826020,Amlodipine besilate 5mg tablets,Amlodipine,5mg,Tablets,Oral,2060200,Calcium-channel Blockers
43410,75517020,Nifedipine extra 60mg Modified-release tablet,Nifedipine,60mg,Modified-release Tablet,Oral,2060200,Calcium-channel Blockers
23233,84958020,Bi-carzem sr 90mg Modified-release capsule (Tillomed Laboratories Ltd),Diltiazem hydrochloride,90mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
26463,81081020,Zemret xl 240mg Capsule (Neo Laboratories Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
5194,74598020,Dilzem sr 120mg Capsule (Elan Pharma),Diltiazem Hydrochloride,120mg,Capsule,Oral,2060200,Calcium-channel Blockers
31676,56932020,Diltiazem HCl 120mg Modified-release tablet (Actavis UK Ltd),Diltiazem hydrochloride,120mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
47724,95577020,Bi-Carzem XL 240mg capsules (Tillomed Laboratories Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
64606,70110020,Amlodipine 5mg tablets (Focus Pharmaceuticals Ltd),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
25572,86937020,Felogen XL 5mg tablets (Mylan Ltd),Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
21216,87081020,Hypolar Retard 10mg tablets (Sandoz Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
38865,95559020,Adizem-XL 120mg capsules (Napp Pharmaceuticals Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
12613,81213020,Unipine xl 30mg Modified-release tablet (Genus Pharmaceuticals Ltd),Nifedipine,30mg,Modified-release Tablet,Oral,2060200,Calcium-channel Blockers
9569,65404020,Verapamil 120mg modified-release tablets,Verapamil hydrochloride,120mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
35096,92773020,Exforge 10mg/160mg tablets (Novartis Pharmaceuticals UK Ltd),Valsartan/Amlodipine besilate,160mg + 10mg,Tablet,Oral,2060200,Calcium-channel Blockers
501,52179020,Felodipine 5mg modified-release tablets,Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
1298,65403020,Verapamil 240mg modified-release tablets,Verapamil hydrochloride,240mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
19170,82932020,Tensipine MR 10 tablets (Genus Pharmaceuticals Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
34187,59923020,Nifedipine 10mg Modified-release tablet (Generics (UK) Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
27685,65095020,Diltiazem HCl 300mg Capsule (PLIVA Pharma Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
5162,79993020,Nifedipine 30mg modified-release capsules,Nifedipine,30mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
11972,86724020,Vertab SR 240 tablets (Chiesi Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
43880,75222020,Amlodipine 5mg tablets (Almus Pharmaceuticals Ltd),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
28688,60425020,Nifedipine 10mg modified-release tablets (A A H Pharmaceuticals Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
19129,83487020,Syscor MR 10 tablets (Forest Laboratories UK Ltd),Nisoldipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
31336,83489020,Syscor MR 30 tablets (Forest Laboratories UK Ltd),Nisoldipine,30mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
21795,50256020,Retalzem 60 modified-release tablets (Kent Pharmaceuticals Ltd),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
39171,95543020,Bi-Carzem SR 60mg capsules (Tillomed Laboratories Ltd),Diltiazem hydrochloride,60mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
19426,79164020,Disogram SR 240mg capsules (Ranbaxy (UK) Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
34959,50799020,Verapamil 40mg tablets (A A H Pharmaceuticals Ltd),Verapamil hydrochloride,40mg,Tablet,Oral,2060200,Calcium-channel Blockers
37774,88979020,Kenzem SR 60mg capsules (Kent Pharmaceuticals Ltd),Diltiazem hydrochloride,60mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
43790,92017020,Vascalpha 10mg modified-release tablets (Almus Pharmaceuticals Ltd),Felodipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
19459,51963020,Verapamil 240mg modified-release tablets (A A H Pharmaceuticals Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
26460,75964020,Dilcardia xl 240mg Modified-release capsule (Generics (UK) Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
13410,70830020,Angiozem 60mg modified-release tablets (Ashbourne Pharmaceuticals Ltd),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
52276,39293020,Adizem-XL 180mg capsules (DE Pharmaceuticals),Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
61532,26725021,Diltiazem 120mg modified-release capsules (Sigma Pharmaceuticals Plc),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
541,84301020,Adalat LA 20 tablets (Bayer Plc),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
6309,57068020,Adizem xl 300mg Capsule (Napp Pharmaceuticals Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
26269,69394020,Optil sr 180mg Modified-release capsule (Opus Pharmaceuticals Ltd),Diltiazem Hydrochloride,180mg,Modified-release Capsule,Oral,2060200,Calcium-channel Blockers
1854,64630020,Adalat la 30mg Tablet (Bayer Plc),Nifedipine,30mg,Tablet,Oral,2060200,Calcium-channel Blockers
1529,84203020,Posicor 50mg Tablet (Roche Products Ltd),Mibefradil,50mg,Tablet,Oral,2060200,Calcium-channel Blockers
49289,1884020,Diltiazem 120mg modified-release capsules (Alliance Healthcare (Distribution) Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
729,87704020,Amlodipine maleate 5mg tablets,Amlodipine,5mg,Tablets,Oral,2060200,Calcium-channel Blockers
41635,53801020,Diltiazem 60mg modified-release tablets (IVAX Pharmaceuticals UK Ltd),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
17425,84733020,Zemtard 120 XL capsules (Galen Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
17406,84734020,Zemtard 180 XL capsules (Galen Ltd),Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
4635,72177020,Diltiazem 200mg modified-release capsules,Diltiazem hydrochloride,200mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
47230,59413020,Verapamil 240mg modified-release tablets (Teva UK Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
6856,88865020,Amlodipine 10mg tablets,Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
17325,75491020,Cardilate MR 10mg tablets (Teva UK Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
14305,87544020,Vascalpha 10mg modified-release tablets (Actavis UK Ltd),Felodipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
10267,81943020,Adizem-XL 200mg capsules (Napp Pharmaceuticals Ltd),Diltiazem hydrochloride,200mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
61374,29717020,Amlodipine 4mg/5ml oral suspension,Amlodipine,800microgram/1ml,Oral suspension,Oral,2060200,Calcium-channel Blockers
39357,93501020,Neofel XL 2.5mg tablets (Kent Pharmaceuticals Ltd),Felodipine,2.5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
35592,92751020,Cardioplen XL 2.5mg tablets (Chiesi Ltd),Felodipine,2.5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
62552,861020,Verapamil 80mg tablets (Alliance Healthcare (Distribution) Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,2060200,Calcium-channel Blockers
3712,79074020,Coracten XL 30mg capsules (UCB Pharma Ltd),Nifedipine,30mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
3221,74745020,Lacidipine 4mg tablets,Lacidipine,4mg,Tablet,Oral,2060200,Calcium-channel Blockers
8201,65032020,Nicardipine 30mg capsules,Nicardipine hydrochloride,30mg,Capsule,Oral,2060200,Calcium-channel Blockers
62065,23040021,Diltiazem 90mg modified-release tablets (Colorama Pharmaceuticals Ltd),Diltiazem hydrochloride,90mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
64474,73487020,Felodipine 2.5mg modified-release tablets (A A H Pharmaceuticals Ltd),Felodipine,2.5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
16073,86867020,Nifedipress MR 10 tablets (Teva UK Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
2663,72565020,Diltiazem 240mg modified-release capsules,Diltiazem Hydrochloride,240mg,Modified Release Capsules,Oral,2060200,Calcium-channel Blockers
64441,1986020,Amlodipine 5mg tablets (Alliance Healthcare (Distribution) Ltd),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
2926,65031020,Nicardipine 20mg capsules,Nicardipine hydrochloride,20mg,Capsule,Oral,2060200,Calcium-channel Blockers
51917,1957020,Adalat LA 60 tablets (Sigma Pharmaceuticals Plc),Nifedipine,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
21778,54633020,Diltiazem 60mg modified-release tablets (Teva UK Ltd),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
42731,68577020,Diltiazem sr 120mg Capsule (Hillcross Pharmaceuticals Ltd),Diltiazem Hydrochloride,120mg,Capsule,Oral,2060200,Calcium-channel Blockers
5806,82933020,Tensipine MR 20 tablets (Genus Pharmaceuticals Ltd),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
20878,70715020,Angiopine 10 capsules (Ashbourne Pharmaceuticals Ltd),Nifedipine,10mg,Capsule,Oral,2060200,Calcium-channel Blockers
13965,71435020,Cordilox MR 240mg tablets (Teva UK Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
35697,92771020,Exforge 5mg/160mg tablets (Novartis Pharmaceuticals UK Ltd),Valsartan/amlodipine Besilate,5mg + 160mg,Tablets,Oral,2060200,Calcium-channel Blockers
1836,71948020,Diltiazem 60mg modified-release tablets,Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
56994,77966020,Lacidipine 4mg tablets (Teva UK Ltd),Lacidipine,4mg,Tablet,Oral,2060200,Calcium-channel Blockers
63331,99300020,Folpik XL 2.5mg tablets (Teva UK Ltd),Felodipine,2.5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
3930,80874020,Nifedipine 60mg modified-release tablets,Nifedipine,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
12606,76104020,Nifelease 20mg Modified-release tablet (Eastern Pharmaceuticals Ltd),Nifedipine,20mg,Modified-release Tablet,Oral,2060200,Calcium-channel Blockers
52440,41782020,Amlodipine 10mg/5ml oral solution,,,,,2060200,Calcium-channel Blockers
38882,95563020,Adizem-XL 240mg capsules (Napp Pharmaceuticals Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
18975,68163020,Calcicard 60mg Tablet (3M Health Care Ltd),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
13240,87832020,Dilzem XL 120 capsules (Teva UK Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
25919,49118020,Nifedipine 20mg modified-release tablets (A A H Pharmaceuticals Ltd),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
636,86603020,Diltiazem 60mg modified-release capsules,Diltiazem hydrochloride,60mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
3343,56683020,Half Securon SR 120mg tablets (BGP Products Ltd),Verapamil hydrochloride,120mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
32917,67688020,Amlodipine 5mg tablets (IVAX Pharmaceuticals UK Ltd),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
30462,85740020,Ethimil MR 240mg tablets (Genus Pharmaceuticals Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
39009,54550020,Verapamil 40mg tablets (Teva UK Ltd),Verapamil hydrochloride,40mg,Tablet,Oral,2060200,Calcium-channel Blockers
57653,1970020,Adalat LA 20 tablets (Sigma Pharmaceuticals Plc),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
54654,75178020,Amlodipine 10mg tablets (Almus Pharmaceuticals Ltd),Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
34247,49104020,Nifedipine 10mg Capsule (Berk Pharmaceuticals Ltd),Nifedipine,10mg,Capsule,Oral,2060200,Calcium-channel Blockers
48288,1886020,Diltiazem 120mg modified-release capsules (A A H Pharmaceuticals Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
6477,87706020,Amlodipine maleate 10mg tablets,Amlodipine,10mg,Tablets,Oral,2060200,Calcium-channel Blockers
4239,80337020,Adipine MR 10 tablets (Chiesi Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
48457,1881020,Diltiazem 90mg modified-release capsules (Alliance Healthcare (Distribution) Ltd),Diltiazem hydrochloride,90mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
42210,68111020,Amlodipine 10mg tablets (Zentiva),Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
44859,66904020,Felodipine sr 5mg Tablet (Approved Prescription Services Ltd),Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
59762,67739020,Amlodipine 10mg tablets (Teva UK Ltd),Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
39804,70039020,Amlodipine 5mg tablets (Dr Reddy's Laboratories (UK) Ltd),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
9708,75520020,Diltiazem 24hr 120mg modified-release capsules,Diltiazem Hydrochloride,120mg,24 Hour Modified Release Capsules,Oral,2060200,Calcium-channel Blockers
3302,54862020,Cardene SR 30mg capsules (Astellas Pharma Ltd),Nicardipine hydrochloride,30mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
57444,14783021,Lercanidipine 10mg tablets (Aptil Pharma Ltd),Lercanidipine hydrochloride,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
30199,68509020,Nifedipine 30mg modified-release tablets,Nifedipine,30mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
25646,86340020,Nivaten retard 20mg Modified-release tablet (Actavis UK Ltd),Nifedipine,20mg,Modified-release Tablet,Oral,2060200,Calcium-channel Blockers
37530,91229020,Neozipine XL 30mg tablets (Kent Pharmaceuticals Ltd),Nifedipine,30mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
47217,85924020,Adipine la 60mg Modified-release tablet (Chiesi Ltd),Nifedipine,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
52701,1902020,Tildiem LA 200 capsules (Mawdsley-Brooks & Company Ltd),Diltiazem hydrochloride,200mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
58580,38962020,Amlodipine 10mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd),Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
26265,79357020,Calanif 5mg Capsule (Berk Pharmaceuticals Ltd),Nifedipine,5mg,Capsule,Oral,2060200,Calcium-channel Blockers
44887,86212020,Bi-carzem xl 300mg Capsule (Tillomed Laboratories Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
4808,75522020,Diltiazem 240mg modified-release capsules,Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
10688,69592020,Verapamil 160mg tablets,Verapamil hydrochloride,160mg,Tablet,Oral,2060200,Calcium-channel Blockers
33091,66476020,Felodipine 10mg modified-release tablets (A A H Pharmaceuticals Ltd),Felodipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
16038,87830020,Dilzem SR 120 capsules (Teva UK Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
4408,76295020,Slozem 240mg capsules (Merck Serono Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
2686,75266020,Dilzem xl mr 240mg Modified-release capsule (Elan Pharma),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
54799,1878020,Tildiem LA 300 capsules (Mawdsley-Brooks & Company Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
1120,65396020,Verapamil 80mg tablets,Verapamil hydrochloride,80mg,Tablet,Oral,2060200,Calcium-channel Blockers
47614,60424020,Nifedipine 30mg modified-release tablets (A A H Pharmaceuticals Ltd),Nifedipine,30mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
9386,52064020,Nicardipine 45mg modified-release capsules,Nicardipine hydrochloride,45mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
5477,52063020,Nicardipine 30mg modified-release capsules,Nicardipine hydrochloride,30mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
49636,38506020,Amlodipine 10mg tablets (DE Pharmaceuticals),Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
5277,83624020,Fortipine LA 40 tablets (AMCo),Nifedipine,40mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
55740,2041020,Neofel XL 2.5mg tablets (Actavis UK Ltd),Felodipine,2.5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
1748,53062020,Cordilox 120mg tablets (IVAX Pharmaceuticals UK Ltd),Verapamil hydrochloride,120mg,Tablet,Oral,2060200,Calcium-channel Blockers
10246,88897020,Adipine XL 60mg tablets (Chiesi Ltd),Nifedipine,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
17586,80135020,Slozem 300mg capsules (Merck Serono Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
43394,89315020,Pinefeld XL 10mg tablets (Tillomed Laboratories Ltd),Felodipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
41679,56209020,Verapamil 80mg tablets (IVAX Pharmaceuticals UK Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,2060200,Calcium-channel Blockers
16677,48759020,Cordilox 80mg tablets (IVAX Pharmaceuticals UK Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,2060200,Calcium-channel Blockers
3917,72822020,Istin 5mg tablets (Pfizer Ltd),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
18834,82002020,Disogram SR 60mg capsules (Ranbaxy (UK) Ltd),Diltiazem hydrochloride,60mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
18038,83479020,Nisoldipine 20mg modified-release tablets,Nisoldipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
30242,90601020,Diltiazem 180mg modified-release capsules,Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
64719,52190021,Felodipine 2.5mg modified-release tablets (Sigma Pharmaceuticals Plc),Felodipine,2.5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
59585,47168020,Uard 120XL capsules (Ennogen Healthcare Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
410,68508020,Nifedipine 10mg modified-release tablets,Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
55824,59219020,Nifedipine 20mg Modified-release tablet (Berk Pharmaceuticals Ltd),Nifedipine,20mg,Modified-release Tablet,,2060200,Calcium-channel Blockers
64227,77284020,Lercanidipine 10mg tablets (Actavis UK Ltd),Lercanidipine hydrochloride,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
8884,48758020,Cordilox 40mg tablets (IVAX Pharmaceuticals UK Ltd),Verapamil hydrochloride,40mg,Tablet,Oral,2060200,Calcium-channel Blockers
46937,56930020,Diltiazem 60mg modified-release tablets (Actavis UK Ltd),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
40633,92015020,Vascalpha 5mg modified-release tablets (Almus Pharmaceuticals Ltd),Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
4923,75521020,Diltiazem 24hr 180mg modified-release capsules,Diltiazem Hydrochloride,180mg,24 Hour Modified Release Capsules,Oral,2060200,Calcium-channel Blockers
38107,73256020,Nifedipine sr 30mg Tablet (Hillcross Pharmaceuticals Ltd),Nifedipine,30mg,Tablet,Oral,2060200,Calcium-channel Blockers
64760,21736021,Felodipine 10mg modified-release tablets (Phoenix Healthcare Distribution Ltd),Felodipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
45292,64571020,Nicardipine 30mg capsules (A A H Pharmaceuticals Ltd),Nicardipine hydrochloride,30mg,Capsule,Oral,2060200,Calcium-channel Blockers
1574,68472020,Verapamil 120mg modified-release capsules,Verapamil hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
37897,94403020,Felotens XL 2.5mg tablets (Genus Pharmaceuticals Ltd),Felodipine,2.5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
1747,65397020,Verapamil 120mg tablets,Verapamil hydrochloride,120mg,Tablet,Oral,2060200,Calcium-channel Blockers
41489,95547020,Bi-Carzem SR 120mg capsules (Tillomed Laboratories Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
40405,54552020,Verapamil 120mg tablets (Teva UK Ltd),Verapamil hydrochloride,120mg,Tablet,Oral,2060200,Calcium-channel Blockers
16850,83067020,Angiozem CR 120mg tablets (Ashbourne Pharmaceuticals Ltd),Diltiazem hydrochloride,120mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
3342,58870020,Securon SR 240mg tablets (BGP Products Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
13127,87836020,Dilzem XL 240 capsules (Teva UK Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
41586,56375020,Verapamil 80mg tablets (Actavis UK Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,2060200,Calcium-channel Blockers
43515,57071020,Nifedipine 10mg capsules (Actavis UK Ltd),Nifedipine,10mg,Capsule,Oral,2060200,Calcium-channel Blockers
23823,83480020,Nisoldipine 30mg modified-release tablets,Nisoldipine,30mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
49390,1871020,Diltiazem 90mg modified-release tablets (Alliance Healthcare (Distribution) Ltd),Diltiazem hydrochloride,90mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
36664,81082020,Zemret xl 300mg Capsule (Neo Laboratories Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
57594,1906020,Tildiem 60mg modified-release tablets (Waymade Healthcare Plc),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
35329,92763020,Amlodipine 5mg / Valsartan 80mg tablets,Valsartan/amlodipine Besilate,5mg + 80mg,Tablets,Oral,2060200,Calcium-channel Blockers
18379,86144020,Dilcardia SR 90mg capsules (Mylan Ltd),Diltiazem hydrochloride,90mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
31489,86211020,Bi-carzem xl 240mg Capsule (Tillomed Laboratories Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
10595,68599020,Nimotop 30mg tablets (Bayer Plc),Nimodipine,30mg,Tablet,Oral,2060200,Calcium-channel Blockers
568,52180020,Felodipine 10mg modified-release tablets,Felodipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
46955,60640020,Verapamil 80mg tablets (Mylan Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,2060200,Calcium-channel Blockers
22696,84383020,Slofedipine 20mg tablets (Sterwin Medicines),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
34115,68510020,Nifedipine 60mg Modified-release tablet,Nifedipine,60mg,Modified-release Tablet,Oral,2060200,Calcium-channel Blockers
57208,47167020,Diltiazem 120mg modified-release capsules (Cubic Pharmaceuticals Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
17492,84732020,Zemtard 300 XL capsules (Galen Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
21773,60454020,Diltiazem HCl 60mg Tablet (Generics (UK) Ltd),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
38855,95561020,Adizem-XL 180mg capsules (Napp Pharmaceuticals Ltd),Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
